StoreID,BusinessDate,PLU,Description,ReceivedQuantity,EndQuantity,SoldQuantity,PredictedSoldQuantity
332,2020-04-05,820801,Blueberry Scone,3.0,0.0,3.0,-0.00022405653726309538
332,2020-04-05,820902,Butter Croissant,4.0,0.0,4.0,0.00010059651685878634
332,2020-04-05,820224,Chocolate Croissant,4.0,0.0,4.0,-0.0017839082283899188
332,2020-04-05,810703,Cinnamon Roll,6.0,0.0,6.0,-0.00037797633558511734
332,2020-04-05,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,0.01651393622159958
332,2020-04-05,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,3.0,0.0,4.0,-0.001608532853424549
332,2020-04-05,3000207,Danish - Classic Cheese,3.0,0.0,3.0,-0.001566954655572772
332,2020-04-05,3000209,Croissant - White Cheddar Jalapeno,3.0,2.0,2.0,8.398012141697109e-05
332,2020-04-05,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,0.0022822273895144463
332,2020-04-05,841402,Almond Croissant,6.0,2.0,4.0,-0.0006810736376792192
332,2020-04-06,3000227,Caprese Sandwich,2.0,4.0,1.0,0.0006659834180027246
332,2020-04-06,3000278,Breakfast Burrito Egg Beans & Rice,2.0,0.0,2.0,-0.0018344916170462966
332,2020-04-06,820602,Everything Bagel,9.0,0.0,4.0,-0.0003235854092054069
332,2020-04-06,820801,Blueberry Scone,3.0,0.0,6.0,-0.00013528065755963326
332,2020-04-06,820902,Butter Croissant,5.0,0.0,4.0,1.4752848073840141e-05
332,2020-04-06,820224,Chocolate Croissant,4.0,0.0,3.0,-0.003459020983427763
332,2020-04-06,810703,Cinnamon Roll,3.0,0.0,4.0,-3.146019298583269e-05
332,2020-04-06,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,0.0017675295239314437
332,2020-04-06,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,2.0,3.0,1.0,-0.0029221223667263985
332,2020-04-06,3000207,Danish - Classic Cheese,3.0,0.0,4.0,0.00027383421547710896
332,2020-04-06,3000209,Croissant - White Cheddar Jalapeno,3.0,0.0,1.0,-5.156098632141948e-05
332,2020-04-06,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.015693189576268196
332,2020-04-06,841402,Almond Croissant,4.0,0.0,6.0,-0.00036797509528696537
332,2020-04-07,3000227,Caprese Sandwich,4.0,4.0,3.0,0.00020750402472913265
332,2020-04-07,3000278,Breakfast Burrito Egg Beans & Rice,4.0,0.0,4.0,-0.005717009771615267
332,2020-04-07,820602,Everything Bagel,6.0,3.0,3.0,0.00037412927486002445
332,2020-04-07,820801,Blueberry Scone,4.0,6.0,2.0,-0.0005018606316298246
332,2020-04-07,820902,Butter Croissant,6.0,2.0,6.0,4.098343197256327e-06
332,2020-04-07,820224,Chocolate Croissant,6.0,0.0,5.0,-0.0007830040995031595
332,2020-04-07,810703,Cinnamon Roll,4.0,0.0,5.0,0.00041899329517036676
332,2020-04-07,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,0.014158242382109165
332,2020-04-07,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,4.0,0.0,6.0,-0.0010855915024876595
332,2020-04-07,3000207,Danish - Classic Cheese,6.0,0.0,5.0,-0.0005434639751911163
332,2020-04-07,3000209,Croissant - White Cheddar Jalapeno,6.0,1.0,5.0,5.160231376066804e-05
332,2020-04-07,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.01678735576570034
332,2020-04-07,841402,Almond Croissant,6.0,0.0,6.0,8.139736019074917e-05
332,2020-04-08,3000227,Caprese Sandwich,3.0,3.0,0.0,7.250229828059673e-05
332,2020-04-08,3000278,Breakfast Burrito Egg Beans & Rice,4.0,0.0,3.0,-0.0012454238021746278
332,2020-04-08,820602,Everything Bagel,6.0,0.0,6.0,0.002704325597733259
332,2020-04-08,820801,Blueberry Scone,5.0,4.0,0.0,-0.0001888560364022851
332,2020-04-08,820902,Butter Croissant,8.0,6.0,5.0,0.00018528918735682964
332,2020-04-08,820224,Chocolate Croissant,5.0,0.0,5.0,0.00018261850345879793
332,2020-04-08,810703,Cinnamon Roll,8.0,0.0,8.0,0.0001232355134561658
332,2020-04-08,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,0.0013944770907983184
332,2020-04-08,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,5.0,0.0,5.0,-0.0013813767582178116
332,2020-04-08,3000207,Danish - Classic Cheese,2.0,0.0,2.0,-0.0007883200887590647
332,2020-04-08,3000209,Croissant - White Cheddar Jalapeno,5.0,0.0,6.0,0.00012148500536568463
332,2020-04-08,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.012581761926412582
332,2020-04-08,841402,Almond Croissant,4.0,2.0,2.0,0.002475468209013343
332,2020-04-09,3000227,Caprese Sandwich,5.0,5.0,2.0,0.009351620450615883
332,2020-04-09,3000278,Breakfast Burrito Egg Beans & Rice,6.0,5.0,1.0,-0.00111158296931535
332,2020-04-09,820602,Everything Bagel,9.0,5.0,3.0,1.1431402526795864e-05
332,2020-04-09,820801,Blueberry Scone,5.0,0.0,9.0,-0.0006725220009684563
332,2020-04-09,820902,Butter Croissant,6.0,0.0,6.0,0.00018160321633331478
332,2020-04-09,820224,Chocolate Croissant,5.0,0.0,5.0,-0.0016467751702293754
332,2020-04-09,810703,Cinnamon Roll,7.0,0.0,7.0,0.0001848757965490222
332,2020-04-09,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,0.012511550448834896
332,2020-04-09,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,7.0,2.0,6.0,-0.003384881652891636
332,2020-04-09,3000207,Danish - Classic Cheese,5.0,0.0,6.0,-0.0003044009208679199
332,2020-04-09,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,5.0,9.369594044983387e-05
332,2020-04-09,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.0006172330467961729
332,2020-04-09,841402,Almond Croissant,6.0,0.0,5.0,0.0005221178289502859
332,2020-04-10,3000227,Caprese Sandwich,3.0,0.0,8.0,-7.377215661108494e-05
332,2020-04-10,3000278,Breakfast Burrito Egg Beans & Rice,4.0,3.0,5.0,-0.0008281528716906905
332,2020-04-10,820602,Everything Bagel,9.0,9.0,4.0,-0.00020788476103916764
332,2020-04-10,820801,Blueberry Scone,5.0,2.0,3.0,-0.00021188333630561829
332,2020-04-10,820902,Butter Croissant,7.0,7.0,5.0,0.00015152874402701855
332,2020-04-10,820224,Chocolate Croissant,6.0,0.0,6.0,-0.0020143319852650166
332,2020-04-10,810703,Cinnamon Roll,6.0,0.0,6.0,0.0006196718895807862
332,2020-04-10,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,0.016750268638134003
332,2020-04-10,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,3.0,0.0,4.0,-0.003984405659139156
332,2020-04-10,3000207,Danish - Classic Cheese,6.0,0.0,6.0,-0.0010780193842947483
332,2020-04-10,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,5.0,-0.0001442501088604331
332,2020-04-10,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.009128402918577194
332,2020-04-10,841402,Almond Croissant,5.0,1.0,7.0,0.003477679332718253
332,2020-04-11,3000227,Caprese Sandwich,4.0,3.0,1.0,-0.00018667150288820267
332,2020-04-11,3000278,Breakfast Burrito Egg Beans & Rice,5.0,0.0,5.0,-0.0008772973669692874
332,2020-04-11,820602,Everything Bagel,9.0,12.0,2.0,0.000623130879830569
332,2020-04-11,820801,Blueberry Scone,6.0,0.0,7.0,-3.985827788710594e-05
332,2020-04-11,820902,Butter Croissant,6.0,0.0,10.0,7.851299596950412e-05
332,2020-04-11,820224,Chocolate Croissant,5.0,0.0,5.0,-0.0013358115684241056
332,2020-04-11,810703,Cinnamon Roll,4.0,0.0,5.0,0.00023128197062760592
332,2020-04-11,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,-0.005007352214306593
332,2020-04-11,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,5.0,3.0,2.0,-0.0018121981993317604
332,2020-04-11,3000207,Danish - Classic Cheese,4.0,0.0,4.0,-0.0010962472297251225
332,2020-04-11,3000209,Croissant - White Cheddar Jalapeno,6.0,1.0,4.0,-0.00014269727398641407
332,2020-04-11,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.018675129860639572
332,2020-04-11,841402,Almond Croissant,5.0,0.0,4.0,0.0013193932827562094
332,2020-04-12,3000227,Caprese Sandwich,4.0,4.0,1.0,0.0013062215875834227
332,2020-04-12,3000278,Breakfast Burrito Egg Beans & Rice,4.0,0.0,4.0,0.0011825767578557134
332,2020-04-12,820602,Everything Bagel,9.0,9.0,5.0,-0.00021491461666300893
332,2020-04-12,820801,Blueberry Scone,6.0,5.0,1.0,-0.0008398569189012051
332,2020-04-12,820902,Butter Croissant,6.0,1.0,4.0,0.000177518290001899
332,2020-04-12,820224,Chocolate Croissant,4.0,0.0,4.0,-0.00027771282475441694
332,2020-04-12,810703,Cinnamon Roll,4.0,0.0,4.0,-0.00034943840000778437
332,2020-04-12,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,-0.008832680061459541
332,2020-04-12,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,5.0,2.0,4.0,-0.0023004626855254173
332,2020-04-12,3000207,Danish - Classic Cheese,4.0,0.0,3.0,-0.0005773270968347788
332,2020-04-12,3000209,Croissant - White Cheddar Jalapeno,6.0,0.0,6.0,7.672872743569314e-05
332,2020-04-12,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.012165823020040989
332,2020-04-12,841402,Almond Croissant,5.0,0.0,5.0,-0.0008710327092558146
332,2020-04-13,3000227,Caprese Sandwich,3.0,2.0,1.0,-1.2732809409499168e-05
332,2020-04-13,3000278,Breakfast Burrito Egg Beans & Rice,4.0,0.0,4.0,8.595071267336607e-05
332,2020-04-13,820602,Everything Bagel,15.0,15.0,1.0,-0.00012444407911971211
332,2020-04-13,820801,Blueberry Scone,3.0,0.0,7.0,3.3802585676312447e-05
332,2020-04-13,820902,Butter Croissant,6.0,0.0,7.0,9.048555511981249e-05
332,2020-04-13,820224,Chocolate Croissant,6.0,1.0,5.0,-0.0005617135902866721
332,2020-04-13,810703,Cinnamon Roll,6.0,0.0,6.0,-0.0003141531487926841
332,2020-04-13,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,0.0017675295239314437
332,2020-04-13,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,3.0,0.0,5.0,-0.0014117183163762093
332,2020-04-13,3000207,Danish - Classic Cheese,4.0,0.0,4.0,-0.0011145875323563814
332,2020-04-13,3000209,Croissant - White Cheddar Jalapeno,5.0,3.0,2.0,2.6635680114850402e-05
332,2020-04-13,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.015693189576268196
332,2020-04-13,841402,Almond Croissant,5.0,1.0,4.0,0.00016338913701474667
332,2020-04-14,3000227,Caprese Sandwich,3.0,3.0,2.0,0.001901737181469798
332,2020-04-14,3000278,Breakfast Burrito Egg Beans & Rice,4.0,0.0,4.0,-0.0012064840411767364
332,2020-04-14,820602,Everything Bagel,6.0,6.0,1.0,0.000344015599694103
332,2020-04-14,820801,Blueberry Scone,6.0,4.0,0.0,-0.0003351004561409354
332,2020-04-14,820902,Butter Croissant,5.0,4.0,1.0,0.0007359384326264262
332,2020-04-14,820224,Chocolate Croissant,5.0,0.0,6.0,-8.126732427626848e-05
332,2020-04-14,810703,Cinnamon Roll,4.0,0.0,4.0,-4.625297151505947e-06
332,2020-04-14,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,0.014158242382109165
332,2020-04-14,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,3.0,0.0,3.0,-0.0007503898814320564
332,2020-04-14,3000207,Danish - Classic Cheese,4.0,0.0,5.0,-0.00032290234230458736
332,2020-04-14,3000209,Croissant - White Cheddar Jalapeno,5.0,0.0,5.0,-0.00015618730685673654
332,2020-04-14,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.01678735576570034
332,2020-04-14,841402,Almond Croissant,4.0,0.0,4.0,0.0011607070919126272
332,2020-04-15,3000227,Caprese Sandwich,3.0,2.0,5.0,0.001919155241921544
332,2020-04-15,3000278,Breakfast Burrito Egg Beans & Rice,5.0,0.0,5.0,8.036126382648945e-05
332,2020-04-15,820602,Everything Bagel,6.0,6.0,3.0,0.0004599622334353626
332,2020-04-15,820801,Blueberry Scone,4.0,4.0,3.0,0.000828735763207078
332,2020-04-15,820902,Butter Croissant,7.0,7.0,2.0,0.00015188389807008207
332,2020-04-15,820224,Chocolate Croissant,6.0,0.0,5.0,-0.00010758161079138517
332,2020-04-15,810703,Cinnamon Roll,10.0,0.0,10.0,0.00018424075096845627
332,2020-04-15,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,0.0013944770907983184
332,2020-04-15,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,6.0,1.0,5.0,0.001098716165870428
332,2020-04-15,3000207,Danish - Classic Cheese,5.0,0.0,5.0,-0.0011371276341378689
332,2020-04-15,3000209,Croissant - White Cheddar Jalapeno,7.0,5.0,2.0,6.126356311142445e-06
332,2020-04-15,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.012581761926412582
332,2020-04-15,841402,Almond Croissant,5.0,2.0,3.0,-0.0009530282113701105
332,2020-04-16,3000227,Caprese Sandwich,5.0,2.0,3.0,4.131672903895378e-05
332,2020-04-16,3000278,Breakfast Burrito Egg Beans & Rice,6.0,1.0,5.0,3.6336714401841164e-06
332,2020-04-16,820602,Everything Bagel,6.0,4.0,8.0,0.00015380204422399402
332,2020-04-16,820801,Blueberry Scone,6.0,5.0,5.0,-0.0016155275516211987
332,2020-04-16,820902,Butter Croissant,7.0,6.0,4.0,4.678103141486645e-05
332,2020-04-16,820224,Chocolate Croissant,6.0,0.0,4.0,-0.0005979769630357623
332,2020-04-16,810703,Cinnamon Roll,12.0,2.0,9.0,-0.00015488534700125456
332,2020-04-16,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,0.012511550448834896
332,2020-04-16,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,6.0,6.0,1.0,-0.0025337236002087593
332,2020-04-16,3000207,Danish - Classic Cheese,7.0,0.0,7.0,-0.0013194580096751451
332,2020-04-16,3000209,Croissant - White Cheddar Jalapeno,6.0,6.0,4.0,-0.00021841670968569815
332,2020-04-16,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.0006172330467961729
332,2020-04-16,841402,Almond Croissant,6.0,0.0,8.0,-0.0013096409384161234
332,2020-04-17,3000227,Caprese Sandwich,4.0,0.0,6.0,0.0002661601174622774
332,2020-04-17,3000278,Breakfast Burrito Egg Beans & Rice,7.0,3.0,5.0,0.0007121049566194415
332,2020-04-17,820602,Everything Bagel,6.0,6.0,1.0,0.0005244740168564022
332,2020-04-17,820801,Blueberry Scone,5.0,5.0,5.0,-0.000286666676402092
332,2020-04-17,820902,Butter Croissant,6.0,5.0,4.0,0.0002163636963814497
332,2020-04-17,820224,Chocolate Croissant,7.0,0.0,7.0,-0.0012282057432457805
332,2020-04-17,810703,Cinnamon Roll,8.0,0.0,9.0,7.393420673906803e-06
332,2020-04-17,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,0.016750266775488853
332,2020-04-17,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,6.0,6.0,6.0,-0.0019159363582730293
332,2020-04-17,3000207,Danish - Classic Cheese,6.0,0.0,6.0,-0.0007560403901152313
332,2020-04-17,3000209,Croissant - White Cheddar Jalapeno,6.0,2.0,7.0,-0.00021598662715405226
332,2020-04-17,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.00912840012460947
332,2020-04-17,841402,Almond Croissant,8.0,0.0,8.0,0.0009052080567926168
332,2020-04-18,3000227,Caprese Sandwich,3.0,2.0,1.0,0.0004527517594397068
332,2020-04-18,3000278,Breakfast Burrito Egg Beans & Rice,7.0,6.0,4.0,0.00016994273755699396
332,2020-04-18,820602,Everything Bagel,6.0,6.0,4.0,0.0019489168189466
332,2020-04-18,820801,Blueberry Scone,6.0,5.0,1.0,-0.0007146776188164949
332,2020-04-18,820902,Butter Croissant,10.0,7.0,5.0,0.00014354285667650402
332,2020-04-18,820224,Chocolate Croissant,6.0,0.0,5.0,0.0006343192653730512
332,2020-04-18,810703,Cinnamon Roll,8.0,1.0,5.0,-7.375492714345455e-06
332,2020-04-18,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,-0.005007346626371145
332,2020-04-18,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,5.0,5.0,5.0,-0.0014944272115826607
332,2020-04-18,3000207,Danish - Classic Cheese,6.0,0.0,6.0,-0.0006491672247648239
332,2020-04-18,3000209,Croissant - White Cheddar Jalapeno,6.0,2.0,4.0,0.0001367041259072721
332,2020-04-18,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.018675129860639572
332,2020-04-18,841402,Almond Croissant,6.0,2.0,4.0,0.0006865791510790586
332,2020-04-19,3000227,Caprese Sandwich,3.0,0.0,5.0,0.0023676480632275343
332,2020-04-19,3000278,Breakfast Burrito Egg Beans & Rice,6.0,5.0,6.0,-9.31393587961793e-05
332,2020-04-19,820602,Everything Bagel,6.0,2.0,8.0,-0.008456614799797535
332,2020-04-19,820801,Blueberry Scone,4.0,3.0,3.0,0.00027921958826482296
332,2020-04-19,820902,Butter Croissant,6.0,0.0,8.0,-0.0004429379478096962
332,2020-04-19,820224,Chocolate Croissant,6.0,0.0,5.0,-0.0005120661808177829
332,2020-04-19,810703,Cinnamon Roll,6.0,0.0,7.0,-0.00207082973793149
332,2020-04-19,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,-0.008832680061459541
332,2020-04-19,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,6.0,6.0,3.0,-0.001136542297899723
332,2020-04-19,3000207,Danish - Classic Cheese,5.0,0.0,5.0,0.0009285220876336098
332,2020-04-19,3000209,Croissant - White Cheddar Jalapeno,6.0,3.0,2.0,2.9195507522672415e-06
332,2020-04-19,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.012165823020040989
332,2020-04-19,841402,Almond Croissant,6.0,0.0,6.0,-2.6360386982560158e-05
332,2020-04-20,3000227,Caprese Sandwich,3.0,0.0,3.0,-0.0021024055313318968
332,2020-04-20,3000278,Breakfast Burrito Egg Beans & Rice,6.0,5.0,6.0,0.000265742652118206
332,2020-04-20,820602,Everything Bagel,6.0,2.0,6.0,0.14053256809711456
332,2020-04-20,820801,Blueberry Scone,6.0,6.0,1.0,0.002677985467016697
332,2020-04-20,820902,Butter Croissant,8.0,2.0,6.0,0.00974723044782877
332,2020-04-20,820224,Chocolate Croissant,6.0,0.0,6.0,-0.00088797218631953
332,2020-04-20,810703,Cinnamon Roll,8.0,0.0,8.0,1.0297051630914211e-05
332,2020-04-20,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,0.0017675295239314437
332,2020-04-20,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,7.0,7.0,3.0,0.0020415661856532097
332,2020-04-20,3000207,Danish - Classic Cheese,6.0,0.0,6.0,-0.0008713307324796915
332,2020-04-20,3000209,Croissant - White Cheddar Jalapeno,4.0,2.0,5.0,-0.00011613540118560195
332,2020-04-20,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.015693189576268196
332,2020-04-20,841402,Almond Croissant,6.0,0.0,6.0,-0.00086399563588202
332,2020-04-21,3000227,Caprese Sandwich,4.0,3.0,1.0,0.001113989157602191
332,2020-04-21,3000278,Breakfast Burrito Egg Beans & Rice,4.0,4.0,5.0,-0.00034317339304834604
332,2020-04-21,820602,Everything Bagel,6.0,5.0,2.0,-0.00027027359465137124
332,2020-04-21,820801,Blueberry Scone,4.0,0.0,9.0,0.0016992143355309963
332,2020-04-21,820902,Butter Croissant,4.0,0.0,6.0,-0.0036828897427767515
332,2020-04-21,820224,Chocolate Croissant,4.0,0.0,4.0,0.0006342005217447877
332,2020-04-21,810703,Cinnamon Roll,3.0,0.0,3.0,0.0005776436300948262
332,2020-04-21,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,0.014158242382109165
332,2020-04-21,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,4.0,4.0,4.0,-0.001416531391441822
332,2020-04-21,3000207,Danish - Classic Cheese,4.0,0.0,4.0,-0.0006968074012547731
332,2020-04-21,3000209,Croissant - White Cheddar Jalapeno,4.0,0.0,6.0,-0.0008109986083582044
332,2020-04-21,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.01678735576570034
332,2020-04-21,841402,Almond Croissant,4.0,0.0,4.0,6.334623321890831e-06
332,2020-04-22,3000227,Caprese Sandwich,6.0,6.0,1.0,-0.002534792060032487
332,2020-04-22,3000278,Breakfast Burrito Egg Beans & Rice,6.0,6.0,1.0,-0.0001065210672095418
332,2020-04-22,820602,Everything Bagel,6.0,4.0,3.0,-0.006535521242767572
332,2020-04-22,820801,Blueberry Scone,4.0,1.0,4.0,5.551066715270281e-05
332,2020-04-22,820902,Butter Croissant,4.0,0.0,6.0,-0.0134415403008461
332,2020-04-22,820224,Chocolate Croissant,6.0,0.0,6.0,-0.0002712899586185813
332,2020-04-22,810703,Cinnamon Roll,10.0,0.0,10.0,6.536010187119246e-05
332,2020-04-22,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,0.0013944770907983184
332,2020-04-22,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,6.0,2.0,8.0,-0.0003497181460261345
332,2020-04-22,3000207,Danish - Classic Cheese,6.0,0.0,6.0,-0.0019958261400461197
332,2020-04-22,3000209,Croissant - White Cheddar Jalapeno,4.0,3.0,1.0,-0.00012058994616381824
332,2020-04-22,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.012581761926412582
332,2020-04-22,841402,Almond Croissant,5.0,0.0,4.0,0.0015593951102346182
332,2020-04-23,3000227,Caprese Sandwich,5.0,4.0,3.0,-0.0025770871434360743
332,2020-04-23,3000278,Breakfast Burrito Egg Beans & Rice,6.0,6.0,6.0,-0.0002165499608963728
332,2020-04-23,820602,Everything Bagel,12.0,12.0,4.0,0.013800827786326408
332,2020-04-23,820801,Blueberry Scone,6.0,4.0,2.0,-0.001805055420845747
332,2020-04-23,820902,Butter Croissant,6.0,0.0,7.0,0.00028613832546398044
332,2020-04-23,820224,Chocolate Croissant,6.0,0.0,6.0,-0.0006012002704665065
332,2020-04-23,810703,Cinnamon Roll,12.0,2.0,9.0,0.0011384427780285478
332,2020-04-23,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,0.012511550448834896
332,2020-04-23,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,5.0,1.0,6.0,-0.0004620170220732689
332,2020-04-23,3000207,Danish - Classic Cheese,8.0,1.0,6.0,4.9972208216786385e-05
332,2020-04-23,3000209,Croissant - White Cheddar Jalapeno,6.0,1.0,6.0,0.00020951070473529398
332,2020-04-23,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.0006172330467961729
332,2020-04-23,841402,Almond Croissant,10.0,0.0,10.0,-0.0002947228495031595
332,2020-04-24,3000227,Caprese Sandwich,6.0,6.0,3.0,0.0014075494837015867
332,2020-04-24,3000278,Breakfast Burrito Egg Beans & Rice,6.0,3.0,2.0,0.000842724577523768
332,2020-04-24,820602,Everything Bagel,6.0,6.0,10.0,0.001339346868917346
332,2020-04-24,820801,Blueberry Scone,6.0,4.0,6.0,0.001207609660923481
332,2020-04-24,820902,Butter Croissant,8.0,3.0,4.0,0.0001338717993348837
332,2020-04-24,820224,Chocolate Croissant,10.0,8.0,2.0,-0.0061833723448216915
332,2020-04-24,810703,Cinnamon Roll,15.0,10.0,9.0,6.0719321481883526e-05
332,2020-04-24,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,0.016750268638134003
332,2020-04-24,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,6.0,3.0,4.0,-0.0012478576973080635
332,2020-04-24,3000207,Danish - Classic Cheese,10.0,0.0,10.0,-0.0008672357071191072
332,2020-04-24,3000209,Croissant - White Cheddar Jalapeno,8.0,8.0,1.0,2.745437086559832e-05
332,2020-04-24,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.009128402918577194
332,2020-04-24,841402,Almond Croissant,12.0,8.0,4.0,-0.0024923442397266626
332,2020-04-25,3000227,Caprese Sandwich,6.0,6.0,1.0,-1.0648975148797035e-05
332,2020-04-25,3000278,Breakfast Burrito Egg Beans & Rice,6.0,6.0,5.0,0.001001478172838688
332,2020-04-25,820602,Everything Bagel,6.0,6.0,4.0,-0.0014663729816675186
332,2020-04-25,820801,Blueberry Scone,5.0,7.0,2.0,-0.0008523736614733934
332,2020-04-25,820902,Butter Croissant,6.0,2.0,6.0,0.0001376268919557333
332,2020-04-25,820224,Chocolate Croissant,7.0,5.0,5.0,0.0024711648002266884
332,2020-04-25,810703,Cinnamon Roll,15.0,11.0,10.0,-0.001387018128298223
332,2020-04-25,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,-0.005007352214306593
332,2020-04-25,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,6.0,2.0,7.0,-0.0016201110556721687
332,2020-04-25,3000207,Danish - Classic Cheese,10.0,2.0,8.0,-0.0009534452110528946
332,2020-04-25,3000209,Croissant - White Cheddar Jalapeno,6.0,9.0,6.0,-0.00010555415065027773
332,2020-04-25,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.018675129860639572
332,2020-04-25,841402,Almond Croissant,8.0,12.0,4.0,-0.0017519521061331034
332,2020-04-26,3000227,Caprese Sandwich,7.0,7.0,2.0,-0.003268392523750663
332,2020-04-26,3000278,Breakfast Burrito Egg Beans & Rice,6.0,6.0,4.0,0.000477341003715992
332,2020-04-26,820602,Everything Bagel,9.0,6.0,7.0,0.0015165997901931405
332,2020-04-26,820801,Blueberry Scone,4.0,4.0,2.0,-3.137253224849701e-05
332,2020-04-26,820902,Butter Croissant,10.0,7.0,5.0,6.727571599185467e-05
332,2020-04-26,820224,Chocolate Croissant,8.0,8.0,3.0,0.014451858587563038
332,2020-04-26,810703,Cinnamon Roll,12.0,12.0,9.0,-0.012526429258286953
332,2020-04-26,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,-0.008832680061459541
332,2020-04-26,3000159,Egg| Spinach & Cheddar Sandwich on Ciabatta,5.0,5.0,1.0,-0.0009439075365662575
332,2020-04-26,3000207,Danish - Classic Cheese,8.0,1.0,6.0,-0.0007821631152182817
332,2020-04-26,3000209,Croissant - White Cheddar Jalapeno,5.0,3.0,4.0,0.001096065971069038
332,2020-04-26,3000214,Coffee Cake with Streusel,0.0,0.0,0.0,-0.012165823020040989
332,2020-04-26,841402,Almond Croissant,10.0,10.0,5.0,-0.0015920756850391626
332,2020-04-27,3000227,Caprese Sandwich,5.0,5.0,3.0,-0.0001945097465068102
332,2020-04-27,3000278,Breakfast Burrito Egg Beans & Rice,7.0,7.0,2.0,-0.0006200940115377307
332,2020-04-27,820602,Everything Bagel,9.0,9.0,5.0,-0.0010067487601190805
332,2020-04-27,820801,Blueberry Scone,4.0,4.0,1.0,-0.0006168787367641926
332,2020-04-27,820902,Butter Croissant,8.0,8.0,3.0,-3.1889649108052254e-05
332,2020-04-27,820224,Chocolate Croissant,8.0,8.0,5.0,0.038153212517499924
332,2020-04-27,810703,Cinnamon Roll,12.0,12.0,9.0,0.0010049358243122697
332,2020-04-27,3000210,Cookie - Chocolate Chunk,0.0,0.0,0.0,0.0017675295239314437
