ItemType,ReceivedQuantity,SoldQuantity,EndQuantity,LatestOrder,StockedOut,GroupID,MissedSales,Days,Weekday,National Holiday
Core,6.0,2.0,0.0,10,0,3.0,0.0,5.0,1,0
Core,4.0,4.0,0.0,16,0,3.0,0.0,5.0,1,0
Core,4.0,0.0,0.0,0,0,3.0,0.0,5.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,5.0,1,0
Unassigned,2.0,2.0,0.0,9,1,3.0,1.487824,5.0,1,0
Core,4.0,4.0,0.0,11,1,3.0,1.541429,5.0,1,0
Core,4.0,1.0,0.0,14,0,3.0,0.0,5.0,1,0
Core,4.0,1.0,0.0,13,0,3.0,0.0,5.0,1,0
Core,4.0,2.0,0.0,10,0,3.0,0.0,5.0,1,0
Unassigned,1.0,0.0,1.0,0,0,3.0,0.0,6.0,1,0
Unassigned,1.0,1.0,0.0,13,1,3.0,0.361852,6.0,1,0
Core,3.0,0.0,0.0,0,0,3.0,0.0,6.0,1,0
Core,4.0,4.0,0.0,11,1,3.0,1.528666,6.0,1,0
Core,6.0,2.0,0.0,9,0,3.0,0.0,6.0,1,0
Core,4.0,4.0,0.0,17,1,3.0,0.401947,6.0,1,0
Core,0.0,1.0,0.0,11,0,3.0,0.0,6.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,6.0,1,0
Unassigned,2.0,1.0,1.0,14,0,3.0,0.0,6.0,1,0
Core,2.0,1.0,0.0,10,1,3.0,2.02799,6.0,1,0
Core,4.0,3.0,0.0,13,1,3.0,0.582723,6.0,1,0
Core,4.0,2.0,0.0,9,0,3.0,0.0,6.0,1,0
Core,4.0,1.0,0.0,10,0,3.0,0.0,6.0,1,0
Unassigned,1.0,2.0,1.0,17,0,3.0,0.0,4.0,1,0
Unassigned,1.0,0.0,1.0,0,0,3.0,0.0,4.0,1,0
Core,3.0,1.0,0.0,9,0,3.0,0.0,4.0,1,0
Core,4.0,4.0,0.0,12,1,3.0,1.19203,4.0,1,0
Core,4.0,1.0,0.0,10,0,3.0,0.0,4.0,1,0
Core,4.0,4.0,0.0,15,1,3.0,0.79684,4.0,1,0
Core,4.0,3.0,0.0,9,1,3.0,2.496683,4.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,4.0,1,0
Unassigned,2.0,3.0,0.0,11,1,3.0,0.830619,4.0,1,0
Core,4.0,1.0,0.0,10,0,3.0,0.0,4.0,1,0
Core,2.0,2.0,0.0,9,1,3.0,1.934296,4.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,4.0,1,0
Core,4.0,1.0,0.0,9,0,3.0,0.0,4.0,1,0
Unassigned,2.0,1.0,1.0,9,0,3.0,0.0,0.0,1,0
Unassigned,1.0,0.0,1.0,0,0,3.0,0.0,0.0,1,0
Core,3.0,1.0,0.0,8,0,3.0,0.0,0.0,1,0
Core,4.0,4.0,0.0,9,1,3.0,2.7641,0.0,1,0
Core,4.0,3.0,0.0,9,1,3.0,3.423035,0.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,0.0,1,0
Core,4.0,4.0,0.0,17,1,3.0,0.324919,0.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,0.0,1,0
Unassigned,3.0,3.0,0.0,9,1,3.0,1.487824,0.0,1,0
Core,2.0,1.0,0.0,7,1,3.0,3.994203,0.0,1,0
Core,2.0,1.0,0.0,7,1,3.0,2.817327,0.0,1,0
Core,4.0,3.0,1.0,17,0,3.0,0.0,0.0,1,0
Core,4.0,3.0,0.0,17,1,3.0,0.320115,0.0,1,0
Unassigned,1.0,1.0,1.0,8,0,3.0,0.0,2.0,0,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,2.0,0,0
Core,3.0,1.0,0.0,8,0,3.0,0.0,2.0,0,0
Core,6.0,6.0,0.0,11,1,3.0,1.528666,2.0,0,0
Core,4.0,2.0,0.0,11,0,3.0,0.0,2.0,0,0
Core,4.0,4.0,0.0,13,1,3.0,1.212679,2.0,0,0
Core,4.0,1.0,0.0,10,0,3.0,0.0,2.0,0,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,2.0,0,0
Unassigned,1.0,1.0,0.0,9,1,3.0,1.487824,2.0,0,0
Core,4.0,3.0,0.0,14,1,3.0,0.797588,2.0,0,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,2.0,0,0
Core,4.0,2.0,0.0,15,0,3.0,0.0,2.0,0,0
Core,6.0,3.0,0.0,13,0,3.0,0.0,2.0,0,0
Unassigned,2.0,0.0,0.0,0,0,3.0,0.0,3.0,0,0
Unassigned,2.0,1.0,1.0,9,0,3.0,0.0,3.0,0,0
Core,3.0,0.0,0.0,0,0,3.0,0.0,3.0,0,0
Core,4.0,4.0,0.0,15,1,3.0,0.61373,3.0,0,0
Core,4.0,0.0,0.0,0,0,3.0,0.0,3.0,0,0
Core,4.0,4.0,0.0,17,1,3.0,0.401947,3.0,0,0
Core,6.0,4.0,0.0,15,0,3.0,0.0,3.0,0,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,3.0,0,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,3.0,0,0
Core,2.0,1.0,0.0,11,1,3.0,1.541429,3.0,0,0
Core,2.0,1.0,0.0,11,1,3.0,1.035724,3.0,0,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,3.0,0,0
Core,4.0,1.0,0.0,9,0,3.0,0.0,3.0,0,0
Unassigned,1.0,2.0,1.0,11,0,3.0,0.0,1.0,1,0
Unassigned,2.0,1.0,2.0,14,0,3.0,0.0,1.0,1,0
Core,3.0,1.0,1.0,9,0,3.0,0.0,1.0,1,0
Core,8.0,2.0,0.0,8,0,3.0,0.0,1.0,1,0
Core,6.0,2.0,0.0,9,0,3.0,0.0,1.0,1,0
Core,6.0,4.0,0.0,15,0,3.0,0.0,1.0,1,0
Core,8.0,1.0,0.0,16,0,3.0,0.0,1.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,1.0,1,0
Unassigned,2.0,2.0,1.0,8,0,3.0,0.0,1.0,1,0
Core,6.0,5.0,0.0,16,1,3.0,0.481599,1.0,1,0
Core,6.0,2.0,2.0,15,0,3.0,0.0,1.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,1.0,1,0
Core,6.0,3.0,0.0,10,0,3.0,0.0,1.0,1,0
Unassigned,1.0,0.0,1.0,0,0,3.0,0.0,5.0,1,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,5.0,1,0
Core,3.0,0.0,0.0,0,0,3.0,0.0,5.0,1,0
Core,4.0,3.0,0.0,8,1,3.0,3.547808,5.0,1,0
Core,3.0,2.0,0.0,15,0,3.0,0.0,5.0,1,0
Core,3.0,3.0,0.0,9,1,3.0,3.212675,5.0,1,0
Core,3.0,2.0,0.0,14,0,3.0,0.0,5.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,5.0,1,0
Unassigned,2.0,3.0,0.0,9,1,3.0,1.487824,5.0,1,0
Core,3.0,3.0,0.0,14,1,3.0,0.797588,5.0,1,0
Core,3.0,2.0,0.0,8,0,3.0,0.0,5.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,5.0,1,0
Core,4.0,2.0,0.0,14,0,3.0,0.0,5.0,1,0
Unassigned,1.0,0.0,1.0,0,0,3.0,0.0,6.0,1,0
Unassigned,1.0,0.0,0.0,0,0,3.0,0.0,6.0,1,0
Core,3.0,1.0,0.0,8,0,3.0,0.0,6.0,1,0
Core,2.0,2.0,0.0,6,1,3.0,4.561996,6.0,1,0
Core,2.0,2.0,0.0,10,1,3.0,2.39248,6.0,1,0
Core,2.0,2.0,0.0,7,1,3.0,4.601262,6.0,1,0
Core,2.0,2.0,0.0,7,1,3.0,3.630465,6.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,6.0,1,0
Unassigned,2.0,1.0,2.0,6,0,3.0,0.0,6.0,1,0
Core,2.0,2.0,0.0,10,1,3.0,2.02799,6.0,1,0
Core,2.0,1.0,0.0,11,1,3.0,1.035724,6.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,6.0,1,0
Core,2.0,2.0,0.0,11,1,3.0,1.455018,6.0,1,0
Unassigned,0.0,0.0,1.0,0,0,3.0,0.0,4.0,1,0
Unassigned,0.0,0.0,0.0,0,0,3.0,0.0,4.0,1,0
Core,3.0,1.0,0.0,13,0,3.0,0.0,4.0,1,0
Core,4.0,4.0,0.0,14,1,3.0,0.783774,4.0,1,0
Core,2.0,2.0,0.0,14,1,3.0,0.791434,4.0,1,0
Core,4.0,4.0,0.0,8,1,3.0,3.972509,4.0,1,0
Core,3.0,1.0,0.0,7,0,3.0,0.0,4.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,4.0,1,0
Unassigned,1.0,2.0,1.0,8,0,3.0,0.0,4.0,1,0
Core,2.0,1.0,0.0,10,1,3.0,2.02799,4.0,1,0
Core,2.0,2.0,0.0,7,1,3.0,2.817327,4.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,4.0,1,0
Core,2.0,2.0,0.0,9,1,3.0,2.516878,4.0,1,0
Unassigned,1.0,0.0,1.0,0,0,3.0,0.0,0.0,1,0
Unassigned,1.0,0.0,1.0,0,0,3.0,0.0,0.0,1,0
Core,2.0,1.0,0.0,6,1,3.0,5.256517,0.0,1,0
Core,5.0,3.0,0.0,9,0,3.0,0.0,0.0,1,0
Core,3.0,3.0,0.0,9,1,3.0,3.423035,0.0,1,0
Core,2.0,1.0,0.0,9,1,3.0,3.212675,0.0,1,0
Core,2.0,2.0,0.0,11,1,3.0,1.476265,0.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,0.0,1,0
Unassigned,1.0,1.0,1.0,9,0,3.0,0.0,0.0,1,0
Core,1.0,0.0,0.0,0,1,3.0,,0.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,0.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,0.0,1,0
Core,3.0,2.0,0.0,9,1,3.0,2.516878,0.0,1,0
Unassigned,1.0,0.0,1.0,0,0,3.0,0.0,2.0,0,0
Unassigned,1.0,1.0,1.0,13,0,3.0,0.0,2.0,0,0
Core,3.0,1.0,0.0,13,0,3.0,0.0,2.0,0,0
Core,6.0,3.0,0.0,9,0,3.0,0.0,2.0,0,0
Core,2.0,1.0,0.0,9,1,3.0,3.423035,2.0,0,0
Core,4.0,2.0,0.0,13,0,3.0,0.0,2.0,0,0
Core,2.0,1.0,0.0,17,1,3.0,0.324919,2.0,0,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,2.0,0,0
Unassigned,2.0,2.0,1.0,8,0,3.0,0.0,2.0,0,0
Core,4.0,1.0,0.0,14,0,3.0,0.0,2.0,0,0
Core,3.0,2.0,0.0,10,1,3.0,1.428516,2.0,0,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,2.0,0,0
Core,3.0,3.0,0.0,14,1,3.0,0.779871,2.0,0,0
Unassigned,0.0,1.0,0.0,6,1,3.0,2.159744,3.0,0,0
Unassigned,1.0,2.0,0.0,13,1,3.0,0.361852,3.0,0,0
Core,3.0,3.0,0.0,13,1,3.0,0.498115,3.0,0,0
Core,5.0,3.0,0.0,9,0,3.0,0.0,3.0,0,0
Core,2.0,2.0,0.0,11,1,3.0,1.69113,3.0,0,0
Core,4.0,4.0,0.0,12,1,3.0,1.477843,3.0,0,0
Core,4.0,1.0,0.0,10,0,3.0,0.0,3.0,0,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,3.0,0,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,3.0,0,0
Core,2.0,1.0,0.0,9,1,3.0,2.689025,3.0,0,0
Core,2.0,1.0,0.0,9,1,3.0,1.934296,3.0,0,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,3.0,0,0
Core,2.0,2.0,0.0,13,1,3.0,0.946537,3.0,0,0
Unassigned,2.0,1.0,2.0,16,0,3.0,0.0,1.0,1,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,1.0,1,0
Core,3.0,2.0,1.0,9,0,3.0,0.0,1.0,1,0
Core,4.0,4.0,0.0,14,1,3.0,0.783774,1.0,1,0
Core,2.0,1.0,1.0,12,0,3.0,0.0,1.0,1,0
Core,6.0,4.0,3.0,17,0,3.0,0.0,1.0,1,0
Core,2.0,1.0,1.0,14,0,3.0,0.0,1.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,1.0,1,0
Unassigned,2.0,2.0,2.0,8,0,3.0,0.0,1.0,1,0
Core,4.0,3.0,0.0,16,1,3.0,0.481599,1.0,1,0
Core,3.0,3.0,0.0,12,1,3.0,0.767707,1.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,1.0,1,0
Core,3.0,1.0,2.0,6,0,3.0,0.0,1.0,1,0
Unassigned,0.0,1.0,0.0,6,1,3.0,2.159744,5.0,1,0
Unassigned,1.0,0.0,1.0,0,0,3.0,0.0,5.0,1,0
Core,3.0,2.0,0.0,14,0,3.0,0.0,5.0,1,0
Core,3.0,2.0,0.0,8,1,3.0,3.547808,5.0,1,0
Core,3.0,1.0,0.0,9,0,3.0,0.0,5.0,1,0
Core,5.0,7.0,0.0,14,1,3.0,0.998266,5.0,1,0
Core,2.0,2.0,0.0,10,1,3.0,1.930618,5.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,5.0,1,0
Unassigned,3.0,3.0,2.0,9,0,3.0,0.0,5.0,1,0
Core,4.0,4.0,0.0,12,1,3.0,1.206445,5.0,1,0
Core,3.0,1.0,0.0,7,0,3.0,0.0,5.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,5.0,1,0
Core,3.0,4.0,0.0,11,1,3.0,1.455018,5.0,1,0
Unassigned,1.0,1.0,0.0,6,1,3.0,2.159744,6.0,1,0
Unassigned,1.0,1.0,1.0,13,0,3.0,0.0,6.0,1,0
Core,3.0,2.0,0.0,13,1,3.0,0.498115,6.0,1,0
Core,4.0,4.0,0.0,10,1,3.0,2.060422,6.0,1,0
Core,3.0,3.0,0.0,16,1,3.0,0.441586,6.0,1,0
Core,5.0,4.0,0.0,11,1,3.0,1.88122,6.0,1,0
Core,3.0,0.0,3.0,0,0,3.0,0.0,6.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,6.0,1,0
Unassigned,2.0,2.0,2.0,11,0,3.0,0.0,6.0,1,0
Core,3.0,1.0,1.0,11,0,3.0,0.0,6.0,1,0
Core,3.0,1.0,2.0,7,0,3.0,0.0,6.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,6.0,1,0
Core,3.0,3.0,0.0,12,1,3.0,1.152016,6.0,1,0
Unassigned,1.0,1.0,0.0,6,1,3.0,2.159744,4.0,1,0
Unassigned,1.0,1.0,1.0,13,0,3.0,0.0,4.0,1,0
Core,3.0,3.0,0.0,11,1,3.0,1.188279,4.0,1,0
Core,4.0,4.0,0.0,9,1,3.0,2.7641,4.0,1,0
Core,3.0,1.0,0.0,11,0,3.0,0.0,4.0,1,0
Core,4.0,4.0,0.0,12,1,3.0,1.477843,4.0,1,0
Core,2.0,2.0,0.0,10,0,3.0,0.0,4.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,4.0,1,0
Unassigned,2.0,2.0,2.0,9,0,3.0,0.0,4.0,1,0
Core,1.0,2.0,0.0,10,1,3.0,2.02799,4.0,1,0
Core,2.0,2.0,0.0,9,0,3.0,0.0,4.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,4.0,1,0
Core,3.0,1.0,0.0,8,0,3.0,0.0,4.0,1,0
Unassigned,0.0,0.0,0.0,0,0,3.0,0.0,0.0,1,0
Unassigned,1.0,1.0,1.0,7,0,3.0,0.0,0.0,1,0
Core,3.0,1.0,1.0,8,0,3.0,0.0,0.0,1,0
Core,4.0,3.0,0.0,9,1,3.0,2.7641,0.0,1,0
Core,3.0,3.0,0.0,16,1,3.0,0.441586,0.0,1,0
Core,3.0,3.0,0.0,16,1,3.0,0.5807,0.0,1,0
Core,3.0,3.0,0.0,10,1,3.0,1.930618,0.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,0.0,1,0
Unassigned,2.0,2.0,2.0,8,0,3.0,0.0,0.0,1,0
Core,2.0,1.0,1.0,14,0,3.0,0.0,0.0,1,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,0.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,0.0,1,0
Core,2.0,2.0,0.0,11,1,3.0,1.455018,0.0,1,0
Unassigned,1.0,0.0,0.0,0,1,3.0,,2.0,0,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,2.0,0,0
Core,0.0,0.0,0.0,0,1,3.0,,2.0,0,0
Core,4.0,3.0,0.0,7,1,3.0,4.243603,2.0,0,0
Core,2.0,2.0,0.0,12,1,3.0,1.244284,2.0,0,0
Core,4.0,4.0,0.0,11,1,3.0,1.88122,2.0,0,0
Core,2.0,2.0,0.0,11,1,3.0,1.476265,2.0,0,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,2.0,0,0
Unassigned,3.0,4.0,1.0,13,0,3.0,0.0,2.0,0,0
Core,2.0,2.0,0.0,9,1,3.0,2.689025,2.0,0,0
Core,2.0,2.0,0.0,9,1,3.0,1.934296,2.0,0,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,2.0,0,0
Core,3.0,2.0,0.0,11,1,3.0,1.455018,2.0,0,0
Unassigned,1.0,0.0,1.0,0,0,3.0,0.0,3.0,0,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,3.0,0,0
Core,3.0,2.0,2.0,13,0,3.0,0.0,3.0,0,0
Core,4.0,3.0,0.0,12,1,3.0,1.19203,3.0,0,0
Core,3.0,1.0,1.0,10,0,3.0,0.0,3.0,0,0
Core,4.0,4.0,0.0,9,1,3.0,3.212675,3.0,0,0
Core,2.0,1.0,1.0,10,0,3.0,0.0,3.0,0,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,3.0,0,0
Unassigned,2.0,1.0,0.0,6,0,3.0,0.0,3.0,0,0
Core,2.0,2.0,0.0,17,1,3.0,0.347666,3.0,0,0
Core,2.0,0.0,0.0,0,0,3.0,0.0,3.0,0,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,3.0,0,0
Core,3.0,1.0,0.0,11,0,3.0,0.0,3.0,0,0
Unassigned,1.0,2.0,1.0,15,0,3.0,0.0,1.0,1,0
Unassigned,0.0,2.0,0.0,12,1,3.0,0.496536,1.0,1,0
Core,3.0,0.0,3.0,0,0,3.0,0.0,1.0,1,0
Core,4.0,2.0,3.0,7,0,3.0,0.0,1.0,1,0
Core,2.0,2.0,1.0,8,0,3.0,0.0,1.0,1,0
Core,6.0,4.0,3.0,17,0,3.0,0.0,1.0,1,0
Core,2.0,1.0,2.0,8,0,3.0,0.0,1.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,1.0,1,0
Unassigned,3.0,0.0,3.0,8,0,3.0,0.0,1.0,1,0
Core,2.0,0.0,2.0,0,0,3.0,0.0,1.0,1,0
Core,3.0,3.0,0.0,11,1,3.0,1.035724,1.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,1.0,1,0
Core,2.0,2.0,0.0,6,1,3.0,4.031214,1.0,1,0
Unassigned,1.0,1.0,0.0,6,1,3.0,2.159744,5.0,1,0
Unassigned,1.0,2.0,0.0,9,1,3.0,1.111549,5.0,1,0
Core,3.0,3.0,3.0,12,0,3.0,0.0,5.0,1,0
Core,2.0,5.0,0.0,16,1,3.0,0.431449,5.0,1,0
Core,2.0,4.0,0.0,11,1,3.0,1.69113,5.0,1,0
Core,6.0,5.0,2.0,16,0,3.0,0.0,5.0,1,0
Core,2.0,1.0,2.0,9,0,3.0,0.0,5.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,5.0,1,0
Unassigned,3.0,2.0,1.0,9,0,3.0,0.0,5.0,1,0
Core,4.0,2.0,3.0,11,0,3.0,0.0,5.0,1,0
Core,2.0,0.0,2.0,0,0,3.0,0.0,5.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,5.0,1,0
Core,3.0,2.0,1.0,14,0,3.0,0.0,5.0,1,0
Unassigned,2.0,2.0,0.0,13,1,3.0,0.834225,6.0,1,0
Unassigned,1.0,1.0,0.0,13,1,3.0,0.361852,6.0,1,0
Core,3.0,6.0,0.0,10,1,3.0,1.954494,6.0,1,0
Core,5.0,2.0,0.0,7,0,3.0,0.0,6.0,1,0
Core,3.0,1.0,0.0,9,0,3.0,0.0,6.0,1,0
Core,4.0,5.0,0.0,16,1,3.0,0.5807,6.0,1,0
Core,2.0,4.0,0.0,17,1,3.0,0.324919,6.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,6.0,1,0
Unassigned,2.0,1.0,2.0,8,0,3.0,0.0,6.0,1,0
Core,2.0,1.0,0.0,9,0,3.0,0.0,6.0,1,0
Core,2.0,1.0,0.0,14,0,3.0,0.0,6.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,6.0,1,0
Core,3.0,2.0,0.0,9,0,3.0,0.0,6.0,1,0
Unassigned,1.0,1.0,0.0,6,1,3.0,2.159744,4.0,1,0
Unassigned,1.0,1.0,0.0,13,1,3.0,0.361852,4.0,1,0
Core,3.0,3.0,0.0,13,1,3.0,0.498115,4.0,1,0
Core,4.0,3.0,2.0,16,0,3.0,0.0,4.0,1,0
Core,2.0,2.0,0.0,9,1,3.0,3.423035,4.0,1,0
Core,5.0,4.0,1.0,12,0,3.0,0.0,4.0,1,0
Core,2.0,1.0,1.0,16,0,3.0,0.0,4.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,4.0,1,0
Unassigned,2.0,2.0,2.0,9,0,3.0,0.0,4.0,1,0
Core,3.0,2.0,2.0,16,0,3.0,0.0,4.0,1,0
Core,3.0,3.0,0.0,13,1,3.0,0.582723,4.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,4.0,1,0
Core,2.0,2.0,0.0,10,1,3.0,1.929191,4.0,1,0
Unassigned,1.0,0.0,0.0,0,1,3.0,,0.0,1,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,0.0,1,0
Core,3.0,2.0,1.0,13,0,3.0,0.0,0.0,1,0
Core,5.0,3.0,3.0,7,0,3.0,0.0,0.0,1,0
Core,4.0,3.0,0.0,11,1,3.0,1.69113,0.0,1,0
Core,5.0,1.0,5.0,12,0,3.0,0.0,0.0,1,0
Core,3.0,1.0,3.0,9,0,3.0,0.0,0.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,0.0,1,0
Unassigned,2.0,3.0,1.0,13,0,3.0,0.0,0.0,1,0
Core,3.0,2.0,1.0,8,0,3.0,0.0,0.0,1,0
Core,3.0,1.0,2.0,6,0,3.0,0.0,0.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,0.0,1,0
Core,4.0,4.0,0.0,17,1,3.0,0.320115,0.0,1,0
Unassigned,2.0,0.0,2.0,0,0,3.0,0.0,2.0,0,0
Unassigned,2.0,2.0,2.0,13,0,3.0,0.0,2.0,0,0
Core,3.0,1.0,3.0,13,0,3.0,0.0,2.0,0,0
Core,4.0,8.0,0.0,15,1,3.0,0.61373,2.0,0,0
Core,4.0,3.0,0.0,11,1,3.0,1.69113,2.0,0,0
Core,6.0,8.0,1.0,14,0,3.0,0.0,2.0,0,0
Core,3.0,5.0,0.0,16,1,3.0,0.460654,2.0,0,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,2.0,0,0
Unassigned,3.0,3.0,1.0,10,0,3.0,0.0,2.0,0,0
Core,3.0,2.0,2.0,9,0,3.0,0.0,2.0,0,0
Core,3.0,4.0,0.0,14,1,3.0,0.460201,2.0,0,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,2.0,0,0
Core,4.0,4.0,0.0,11,1,3.0,1.455018,2.0,0,0
Unassigned,1.0,0.0,1.0,0,0,3.0,0.0,3.0,0,0
Unassigned,1.0,1.0,1.0,13,0,3.0,0.0,3.0,0,0
Core,3.0,3.0,3.0,15,0,3.0,0.0,3.0,0,0
Core,5.0,5.0,0.0,16,1,3.0,0.431449,3.0,0,0
Core,4.0,0.0,4.0,0,0,3.0,0.0,3.0,0,0
Core,6.0,4.0,3.0,12,0,3.0,0.0,3.0,0,0
Core,4.0,3.0,1.0,15,0,3.0,0.0,3.0,0,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,3.0,0,0
Unassigned,2.0,1.0,2.0,10,0,3.0,0.0,3.0,0,0
Core,4.0,0.0,4.0,0,0,3.0,0.0,3.0,0,0
Core,3.0,2.0,1.0,16,0,3.0,0.0,3.0,0,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,3.0,0,0
Core,4.0,2.0,2.0,17,0,3.0,0.0,3.0,0,0
Unassigned,2.0,2.0,1.0,6,0,3.0,0.0,1.0,1,0
Unassigned,2.0,1.0,2.0,13,0,3.0,0.0,1.0,1,0
Core,3.0,2.0,3.0,12,0,3.0,0.0,1.0,1,0
Core,4.0,3.0,1.0,10,0,3.0,0.0,1.0,1,0
Core,3.0,2.0,2.0,11,0,3.0,0.0,1.0,1,0
Core,5.0,5.0,3.0,17,0,3.0,0.0,1.0,1,0
Core,3.0,1.0,3.0,7,0,3.0,0.0,1.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,1.0,1,0
Unassigned,2.0,2.0,2.0,8,0,3.0,0.0,1.0,1,0
Core,3.0,2.0,3.0,12,0,3.0,0.0,1.0,1,0
Core,3.0,2.0,2.0,8,0,3.0,0.0,1.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,1.0,1,0
Core,3.0,4.0,1.0,17,0,3.0,0.0,1.0,1,0
Unassigned,1.0,3.0,0.0,14,1,3.0,0.616058,5.0,1,0
Unassigned,2.0,1.0,1.0,15,0,3.0,0.0,5.0,1,0
Core,3.0,2.0,3.0,15,0,3.0,0.0,5.0,1,0
Core,5.0,4.0,2.0,15,0,3.0,0.0,5.0,1,0
Core,4.0,4.0,2.0,15,0,3.0,0.0,5.0,1,0
Core,5.0,7.0,1.0,14,0,3.0,0.0,5.0,1,0
Core,2.0,5.0,0.0,16,1,3.0,0.460654,5.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,5.0,1,0
Unassigned,2.0,3.0,1.0,10,0,3.0,0.0,5.0,1,0
Core,2.0,2.0,2.0,17,0,3.0,0.0,5.0,1,0
Core,2.0,2.0,0.0,14,0,3.0,0.0,5.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,5.0,1,0
Core,3.0,3.0,1.0,13,0,3.0,0.0,5.0,1,0
Unassigned,1.0,1.0,0.0,6,1,3.0,2.159744,6.0,1,0
Unassigned,1.0,1.0,1.0,13,0,3.0,0.0,6.0,1,0
Core,3.0,2.0,3.0,13,0,3.0,0.0,6.0,1,0
Core,3.0,1.0,2.0,6,0,3.0,0.0,6.0,1,0
Core,3.0,1.0,1.0,7,0,3.0,0.0,6.0,1,0
Core,5.0,3.0,3.0,12,0,3.0,0.0,6.0,1,0
Core,3.0,3.0,1.0,16,0,3.0,0.0,6.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,6.0,1,0
Unassigned,2.0,1.0,2.0,7,0,3.0,0.0,6.0,1,0
Core,2.0,2.0,2.0,16,0,3.0,0.0,6.0,1,0
Core,2.0,2.0,0.0,12,1,3.0,0.767707,6.0,1,0
Core,0.0,0.0,0.0,0,0,3.0,0.0,6.0,1,0
Core,3.0,2.0,1.0,14,0,3.0,0.0,6.0,1,0
Unassigned,1.0,1.0,0.0,6,1,3.0,2.159744,4.0,1,0
